Account Number,Suite,House Number,Street Name,Garage,Neighbourhood ID,Neighbourhood,Ward,Assessed Value,Latitude,Longitude,Assessment Class 1
10207867,,4203,WESTCLIFF COURT SW,Y,5570,WINDERMERE,Ward 9,1239500,53.43461775,-113.6259791,RESIDENTIAL
10222417,,4515,MEAD COURT NW,Y,5477,MACTAGGART,Ward 9,1031500,53.44153095,-113.5535443,RESIDENTIAL
10207852,,4306,WESTCLIFF LANDING SW,Y,5570,WINDERMERE,Ward 9,1404000,53.4340541,-113.6267701,RESIDENTIAL
10232386,,4817,WOOLSEY LANE NW,Y,5570,WINDERMERE,Ward 9,1364500,53.44857885,-113.6122508,RESIDENTIAL
10207835,,4114,WESTCLIFF HEATH SW,Y,5570,WINDERMERE,Ward 9,1051000,53.43333766,-113.6254004,RESIDENTIAL
10159948,,1018,HOLLANDS POINT NW,Y,5620,HODGSON,Ward 10,1416500,53.45500228,-113.551444,RESIDENTIAL
10207850,,4310,WESTCLIFF LANDING SW,Y,5570,WINDERMERE,Ward 9,1244000,53.43365876,-113.6267865,RESIDENTIAL
10238058,,3009,WATSON LANDING SW,Y,5570,WINDERMERE,Ward 9,1391500,53.43920925,-113.6258484,RESIDENTIAL
10155774,,708,FRASER VISTA NW,Y,2280,FRASER,Ward 4,1144000,53.60899174,-113.3616373,RESIDENTIAL
10222221,,7541,MAY COMMON NW,Y,5476,MAGRATH HEIGHTS,Ward 10,1248500,53.45104578,-113.5519451,RESIDENTIAL
10230791,,916,166 AVENUE NE,Y,2690,RURAL NORTH EAST SOUTH STURGEON,Ward 4,1064500,53.62759493,-113.3299848,RESIDENTIAL
10195210,,11540,74 AVENUE NW,Y,5040,BELGRAVIA,Ward 8,1038000,53.51062638,-113.5310206,RESIDENTIAL
10238177,,399,CRYSTALLINA NERA DRIVE NW,N,2700,SCHONSEE,Ward 3,2378500,53.63725243,-113.4565131,RESIDENTIAL
10222420,,4521,MEAD COURT NW,Y,5565,WHITEMUD CREEK RAVINE TWIN BROOKS,Ward 10,1176000,53.44110413,-113.5535489,RESIDENTIAL
10222223,,7543,MAY COMMON NW,Y,5476,MAGRATH HEIGHTS,Ward 10,1311000,53.45117558,-113.5518133,RESIDENTIAL
10232390,,4827,WOOLSEY LANE NW,Y,5570,WINDERMERE,Ward 9,1594500,53.44923611,-113.6126448,RESIDENTIAL
10238071,,3052,WATSON LANDING SW,Y,5570,WINDERMERE,Ward 9,2139500,53.43869974,-113.6281527,RESIDENTIAL
10258101,,4151,WHISPERING RIVER DRIVE NW,Y,5570,WINDERMERE,Ward 9,1371500,53.4520031,-113.6124191,RESIDENTIAL
10171641,,14411,MACKENZIE DRIVE NW,Y,3140,CRESTWOOD,Ward 1,2264500,53.53006013,-113.5702665,RESIDENTIAL
10207874,,4212,WESTCLIFF COURT SW,Y,5570,WINDERMERE,Ward 9,1894500,53.43548967,-113.6267838,RESIDENTIAL
10225015,,3329,CAMERON HEIGHTS LANDING NW,Y,4466,CAMERON HEIGHTS,Ward 5,1194500,53.47275101,-113.6312776,RESIDENTIAL
10258115,,4164,WHISPERING RIVER DRIVE NW,Y,5570,WINDERMERE,Ward 9,1481500,53.45148325,-113.6142225,RESIDENTIAL
10159952,,1010,HOLLANDS POINT NW,Y,5620,HODGSON,Ward 10,1492000,53.45556198,-113.5521249,RESIDENTIAL
10207854,,4003,WESTCLIFF PLACE SW,Y,5570,WINDERMERE,Ward 9,1441000,53.43462255,-113.6246435,RESIDENTIAL
10207839,,4106,WESTCLIFF HEATH SW,Y,5570,WINDERMERE,Ward 9,1171000,53.43408591,-113.6254491,RESIDENTIAL
10232373,,4831,WOOLSEY LANE NW,Y,5570,WINDERMERE,Ward 9,1555500,53.44965832,-113.612603,RESIDENTIAL
10223686,,17446,107A STREET NW,Y,3120,CHAMBERY,Ward 3,1019500,53.63872905,-113.5089093,RESIDENTIAL
10222241,,7544,MAY COMMON NW,Y,5476,MAGRATH HEIGHTS,Ward 10,1032500,53.4512376,-113.5527768,RESIDENTIAL
10238090,,3010,WATSON LANDING SW,Y,5570,WINDERMERE,Ward 9,1394500,53.43922229,-113.628586,RESIDENTIAL
10207860,,4016,WESTCLIFF PLACE SW,Y,5570,WINDERMERE,Ward 9,1289500,53.43559858,-113.624974,RESIDENTIAL
10207859,,4013,WESTCLIFF PLACE SW,Y,5570,WINDERMERE,Ward 9,1319500,53.43555674,-113.6245277,RESIDENTIAL
10258048,,4112,WHISPERING RIVER DRIVE NW,Y,5570,WINDERMERE,Ward 9,1253000,53.4494994,-113.6107072,RESIDENTIAL
10230798,,16623,9 STREET NE,Y,2690,RURAL NORTH EAST SOUTH STURGEON,Ward 4,1141500,53.6284084,-113.3308313,RESIDENTIAL
10258053,,4413,WINGFIELD CAP NW,Y,5570,WINDERMERE,Ward 9,1926500,53.44896302,-113.611564,RESIDENTIAL
10207870,,4209,WESTCLIFF COURT SW,Y,5570,WINDERMERE,Ward 9,1218000,53.43517036,-113.6259665,RESIDENTIAL
10222235,,7526,MAY COMMON NW,Y,5476,MAGRATH HEIGHTS,Ward 10,1021500,53.45006553,-113.5529427,RESIDENTIAL
10222427,,4535,MEAD COURT NW,Y,5477,MACTAGGART,Ward 9,1295000,53.44010028,-113.5542455,RESIDENTIAL
10222737,,1740,ADAMSON CRESCENT SW,Y,5458,ALLARD,Ward 10,1918000,53.4008774,-113.513822,RESIDENTIAL
10168126,,4031,WHISPERING RIVER DRIVE NW,Y,5570,WINDERMERE,Ward 9,1151000,53.44451455,-113.6073354,RESIDENTIAL
10232427,,4755,ELLERSLIE ROAD SW,N,6663,DECOTEAU,Ward 12,6858500,53.42222335,-113.4149746,RESIDENTIAL
10258084,,4114,WHISPERING RIVER DRIVE NW,Y,5570,WINDERMERE,Ward 9,1405000,53.44965247,-113.6108022,RESIDENTIAL
10207843,,4307,WESTCLIFF LANDING SW,Y,5570,WINDERMERE,Ward 9,1283500,53.43388537,-113.6259749,RESIDENTIAL
10258055,,4409,WINGFIELD CAPE NW,Y,5570,WINDERMERE,Ward 9,1139500,53.44869631,-113.6110673,RESIDENTIAL
10223690,,17430,107A STREET NW,Y,3120,CHAMBERY,Ward 3,1437000,53.63808205,-113.5089066,RESIDENTIAL
10258118,,4158,WHISPERING RIVER DRIVE NW,Y,5570,WINDERMERE,Ward 9,1257000,53.45153832,-113.6131889,RESIDENTIAL
10232363,,5108,WOOLSEY LINK NW,Y,5570,WINDERMERE,Ward 9,1181000,53.45034871,-113.6114363,RESIDENTIAL
10238066,,3025,WATSON LANDING SW,Y,5570,WINDERMERE,Ward 9,1661000,53.43869815,-113.6262013,RESIDENTIAL
10207855,,4005,WESTCLIFF PLACE SW,Y,5570,WINDERMERE,Ward 9,1182500,53.4348022,-113.6246226,RESIDENTIAL
10258133,,4118,WHISPERING RIVER DRIVE NW,Y,5570,WINDERMERE,Ward 9,1487500,53.4499719,-113.6109314,RESIDENTIAL
10258052,,4412,WINGFIELD CAPE NW,Y,5570,WINDERMERE,Ward 9,1630000,53.44923675,-113.6114562,RESIDENTIAL
10227399,,10039,143 STREET NW,Y,3210,GROVENOR,Ward 1,1587000,53.54095595,-113.5672356,RESIDENTIAL
10232393,,4729,WOOLSEY COMMON NW,Y,5570,WINDERMERE,Ward 9,1398000,53.44695681,-113.6115459,RESIDENTIAL
10223693,,10719,174B AVENUE NW,Y,3120,CHAMBERY,Ward 3,1116500,53.63797534,-113.5080851,RESIDENTIAL
10207831,,4111,WESTCLIFF HEATH SW,Y,5570,WINDERMERE,Ward 9,1078000,53.43357093,-113.6245668,RESIDENTIAL
10232408,,4905,WOOLSEY COURT NW,Y,5570,WINDERMERE,Ward 9,1136500,53.447847,-113.6131028,RESIDENTIAL
10222222,,7547,MAY COMMON NW,Y,5476,MAGRATH HEIGHTS,Ward 10,1088000,53.45142612,-113.5515284,RESIDENTIAL
10222423,,4527,MEAD COURT NW,Y,5565,WHITEMUD CREEK RAVINE TWIN BROOKS,Ward 10,1502500,53.44060543,-113.5535589,RESIDENTIAL
10238070,,3054,WATSON LANDING SW,Y,5570,WINDERMERE,Ward 9,2010000,53.43869871,-113.6278217,RESIDENTIAL
10258041,,4097,WHISPERING RIVER DRIVE NW,Y,5570,WINDERMERE,Ward 9,1170000,53.44854624,-113.6091385,RESIDENTIAL
10222217,,7549,MAY COMMON NW,Y,5476,MAGRATH HEIGHTS,Ward 10,1419000,53.45156048,-113.5514124,RESIDENTIAL
10207846,,4313,WESTCLIFF LANDING SW,Y,5570,WINDERMERE,Ward 9,1300500,53.43325615,-113.6259162,RESIDENTIAL
10258124,,4510,WINGFIELD BAY NW,Y,5570,WINDERMERE,Ward 9,1425000,53.45104687,-113.6126632,RESIDENTIAL
10232398,,4739,WOOLSEY COMMON NW,Y,5570,WINDERMERE,Ward 9,1244000,53.44694801,-113.6129871,RESIDENTIAL
10186886,,1137,ADAMSON DRIVE SW,Y,5458,ALLARD,Ward 10,1202000,53.40427121,-113.5180758,RESIDENTIAL
10224453,,5408,BONAVENTURE AVENUE NW,Y,3111,GRIESBACH,Ward 2,1193500,53.60116123,-113.5050957,RESIDENTIAL
10186925,,1609,ADAMSON CLOSE SW,Y,5458,ALLARD,Ward 10,1018000,53.40365524,-113.515752,RESIDENTIAL
10222212,,7563,MAY COMMON NW,Y,5476,MAGRATH HEIGHTS,Ward 10,1483000,53.45258054,-113.5514486,RESIDENTIAL
10222227,,7535,MAY COMMON NW,Y,5476,MAGRATH HEIGHTS,Ward 10,1150500,53.45061077,-113.5521637,RESIDENTIAL
10159953,,1008,HOLLANDS POINT NW,Y,5620,HODGSON,Ward 10,1424000,53.45563261,-113.5523893,RESIDENTIAL
10230779,,911,166 AVENUE NE,Y,2690,RURAL NORTH EAST SOUTH STURGEON,Ward 4,1105500,53.62691935,-113.3300957,RESIDENTIAL
10225010,,3336,CAMERON HEIGHTS LANDING NW,Y,4466,CAMERON HEIGHTS,Ward 5,1298500,53.4725685,-113.6325608,RESIDENTIAL
10222226,,7561,MAY COMMON NW,Y,5476,MAGRATH HEIGHTS,Ward 10,1227500,53.45245422,-113.5513104,RESIDENTIAL
10258077,,4719,WOOLSEY COMMON NW,Y,5570,WINDERMERE,Ward 9,1444500,53.4469613,-113.6101639,RESIDENTIAL
10207873,,4214,WESTCLIFF COURT SW,Y,5570,WINDERMERE,Ward 9,2045000,53.43561253,-113.6265587,RESIDENTIAL
10195209,,11536,74 AVENUE NW,Y,5040,BELGRAVIA,Ward 8,1037000,53.51062559,-113.5308184,RESIDENTIAL
10223681,,17521,107A STREET NW,Y,3120,CHAMBERY,Ward 3,1205500,53.63953341,-113.5083941,RESIDENTIAL
10207834,,4116,WESTCLIFF HEATH SW,Y,5570,WINDERMERE,Ward 9,1215000,53.43316865,-113.6252358,RESIDENTIAL
10222419,,4519,MEAD COURT NW,Y,5565,WHITEMUD CREEK RAVINE TWIN BROOKS,Ward 10,1242000,53.4412479,-113.5535473,RESIDENTIAL
10225016,,3327,CAMERON HEIGHTS LANDING NW,Y,4466,CAMERON HEIGHTS,Ward 5,1269000,53.47271388,-113.6308942,RESIDENTIAL
10222433,,4547,MEAD COURT NW,Y,5477,MACTAGGART,Ward 9,1040500,53.43975534,-113.5557284,RESIDENTIAL
10232402,,4746,WOOLSEY COMMON NW,Y,5570,WINDERMERE,Ward 9,1079500,53.44748798,-113.6139299,RESIDENTIAL
10159937,,843,HOLLANDS LANDING NW,Y,5620,HODGSON,Ward 10,1291500,53.45455356,-113.5527989,RESIDENTIAL
10266694,,2850,199 STREET NW,N,4462,EDGEMONT,Ward 5,1544500,53.45997106,-113.6740593,RESIDENTIAL
10222240,,7554,MAY COMMON NW,Y,5476,MAGRATH HEIGHTS,Ward 10,1100000,53.45188694,-113.5522011,RESIDENTIAL
10238057,,3007,WATSON LANDING SW,Y,5570,WINDERMERE,Ward 9,1103500,53.43921469,-113.6261502,RESIDENTIAL
10155773,,710,FRASER VISTA NW,Y,2280,FRASER,Ward 4,1244000,53.60894918,-113.3620812,RESIDENTIAL
10230775,,959,167 AVENUE NE,Y,2690,RURAL NORTH EAST SOUTH STURGEON,Ward 4,1323000,53.62806282,-113.3268931,RESIDENTIAL
10232389,,4823,WOOLSEY LANE NW,Y,5570,WINDERMERE,Ward 9,1259500,53.44903353,-113.6125222,RESIDENTIAL
10197156,,3285,156 STREET SW,N,5462,CHAPPELLE AREA,Ward 10,1585000,53.40243573,-113.5886542,RESIDENTIAL
10232413,,4908,WOOLSEY COURT NW,Y,5570,WINDERMERE,Ward 9,1111500,53.44837395,-113.613494,RESIDENTIAL
10207861,,4014,WESTCLIFF PLACE SW,Y,5570,WINDERMERE,Ward 9,1174500,53.43558637,-113.625378,RESIDENTIAL
10238067,,3027,WATSON LANDING SW,Y,5570,WINDERMERE,Ward 9,2168000,53.43869918,-113.6265312,RESIDENTIAL
10232406,,4738,WOOLSEY COMMON NW,Y,5570,WINDERMERE,Ward 9,1091500,53.44747732,-113.612717,RESIDENTIAL
10207849,,4312,WESTCLIFF LANDING SW,Y,5570,WINDERMERE,Ward 9,1856500,53.4334297,-113.6268159,RESIDENTIAL
10232367,,5116,WOOLSEY LINK NW,Y,5570,WINDERMERE,Ward 9,1731000,53.45032126,-113.612667,RESIDENTIAL
10258129,,4505,WINGFIELD BAY NW,Y,5570,WINDERMERE,Ward 9,1173500,53.45068804,-113.6114688,RESIDENTIAL
10258068,,4710,WOOLSEY COMMON NW,Y,5570,WINDERMERE,Ward 9,1242500,53.44745313,-113.6094283,RESIDENTIAL
10207876,,4208,WESTCLIFF COURT SW,Y,5570,WINDERMERE,Ward 9,1316000,53.43503812,-113.6267851,RESIDENTIAL
10274310,,2035,CHALMERS WAY SW,N,5462,CHAPPELLE AREA,Ward 10,2098500,53.40417911,-113.5754969,RESIDENTIAL
10232423,,4748,WOOLSEY COMMON NW,Y,5570,WINDERMERE,Ward 9,1116500,53.44739918,-113.6142588,RESIDENTIAL
10258114,,4163,WHISPERING RIVER DRIVE NW,Y,5570,WINDERMERE,Ward 9,1419000,53.45213022,-113.614214,RESIDENTIAL
10207858,,4011,WESTCLIFF PLACE SW,Y,5570,WINDERMERE,Ward 9,1127500,53.43535906,-113.6245318,RESIDENTIAL
10222777,,1724,ADAMSON CRESCENT SW,Y,5458,ALLARD,Ward 10,1055000,53.40238759,-113.5133941,RESIDENTIAL
10241007,,9308,EDINBORO ROAD NW,Y,5580,WINDSOR PARK,Ward 8,1682500,53.52940503,-113.5356487,RESIDENTIAL
10232412,,4910,WOOLSEY COURT NW,Y,5570,WINDERMERE,Ward 9,1153500,53.44839985,-113.6138603,RESIDENTIAL
10238061,,3015,WATSON LANDING SW,Y,5570,WINDERMERE,Ward 9,1460500,53.43907144,-113.6248845,RESIDENTIAL
10222218,,7562,MAY COMMON NW,Y,5476,MAGRATH HEIGHTS,Ward 10,1379000,53.45247228,-113.5525341,RESIDENTIAL
10258121,,4142,WHISPERING RIVER DRIVE NW,Y,5570,WINDERMERE,Ward 9,1011500,53.45133842,-113.6118148,RESIDENTIAL
10232385,,4815,WOOLSEY LANE NW,Y,5570,WINDERMERE,Ward 9,1463000,53.44838098,-113.6121957,RESIDENTIAL
10232409,,4907,WOOLSEY COURT NW,Y,5570,WINDERMERE,Ward 9,1155000,53.44784788,-113.6133754,RESIDENTIAL
10238089,,3012,WATSON LANDING SW,Y,5570,WINDERMERE,Ward 9,1370000,53.43922106,-113.6289154,RESIDENTIAL
10207865,,4006,WESTCLIFF PLACE SW,Y,5570,WINDERMERE,Ward 9,1417000,53.43480473,-113.6254285,RESIDENTIAL
10232394,,4731,WOOLSEY COMMON NW,Y,5570,WINDERMERE,Ward 9,1476000,53.44695329,-113.6118461,RESIDENTIAL
10222237,,7524,MAY COMMON NW,Y,5476,MAGRATH HEIGHTS,Ward 10,1105500,53.44991265,-113.5529114,RESIDENTIAL
10207845,,4311,WESTCLIFF LANDING SW,Y,5570,WINDERMERE,Ward 9,1183500,53.43350774,-113.6259097,RESIDENTIAL
10238063,,3019,WATSON LANDING SW,Y,5570,WINDERMERE,Ward 9,2438000,53.43860473,-113.6250659,RESIDENTIAL
10222428,,4537,MEAD COURT NW,Y,5477,MACTAGGART,Ward 9,1266500,53.44000212,-113.55443,RESIDENTIAL
10222773,,1716,ADAMSON CRESCENT SW,Y,5458,ALLARD,Ward 10,1013000,53.40305593,-113.5131157,RESIDENTIAL
10159949,,1016,HOLLANDS POINT NW,Y,5620,HODGSON,Ward 10,1759500,53.45522686,-113.5514237,RESIDENTIAL
10230783,,927,166 AVENUE NE,Y,2690,RURAL NORTH EAST SOUTH STURGEON,Ward 4,1239500,53.62758076,-113.3290603,RESIDENTIAL
10222434,,4546,MEAD COURT NW,Y,5477,MACTAGGART,Ward 9,1320000,53.4399,-113.5559641,RESIDENTIAL
10207840,,4104,WESTCLIFF HEATH SW,Y,5570,WINDERMERE,Ward 9,1051000,53.43427014,-113.6254538,RESIDENTIAL
10159942,,1004,HOLLANDS POINT NW,Y,5620,HODGSON,Ward 10,1797000,53.45573799,-113.5529349,RESIDENTIAL
10207830,,4109,WESTCLIFF HEATH SW,Y,5570,WINDERMERE,Ward 9,1156000,53.43374179,-113.6246062,RESIDENTIAL
10159944,,1015,HOLLANDS POINT NW,Y,5620,HODGSON,Ward 10,1147500,53.45500581,-113.5523848,RESIDENTIAL
10232364,,5110,WOOLSEY LINK NW,Y,5570,WINDERMERE,Ward 9,1493500,53.45030023,-113.6117266,RESIDENTIAL
10207869,,4207,WESTCLIFF COURT SW,Y,5570,WINDERMERE,Ward 9,1131000,53.43499066,-113.6259744,RESIDENTIAL
10238093,,3004,WATSON LANDING SW,Y,5570,WINDERMERE,Ward 9,1409500,53.43921916,-113.6275807,RESIDENTIAL
10222211,,7557,MAY COMMON NW,Y,5476,MAGRATH HEIGHTS,Ward 10,1140500,53.45219267,-113.5510576,RESIDENTIAL
10207827,,4103,WESTCLIFF HEATH SW,Y,5570,WINDERMERE,Ward 9,1372500,53.43426765,-113.6246606,RESIDENTIAL
10225006,,3328,CAMERON HEIGHTS LANDING NW,Y,4466,CAMERON HEIGHTS,Ward 5,1128000,53.47244584,-113.6335845,RESIDENTIAL
10222424,,4529,MEAD COURT NW,Y,5565,WHITEMUD CREEK RAVINE TWIN BROOKS,Ward 10,1298500,53.44043473,-113.5535669,RESIDENTIAL
10383601,,3646,WESTCLIFF WAY SW,Y,5570,WINDERMERE,Ward 9,1291500,53.43385291,-113.629256,RESIDENTIAL
10410888,,7315,MAY COMMON NW,Y,5476,MAGRATH HEIGHTS,Ward 10,1432000,53.44348085,-113.5511197,RESIDENTIAL
10411749,,622,HOWATT DRIVE SW,Y,5465,HAYS RIDGE AREA,Ward 9,1680500,53.41842411,-113.5672617,RESIDENTIAL
10298480,,2797,WHEATON DRIVE NW,Y,5570,WINDERMERE,Ward 9,1366000,53.44736557,-113.6163783,RESIDENTIAL
10396000,,3411,KESWICK BOULEVARD SW,Y,5576,KESWICK AREA,Ward 5,1023000,53.42275361,-113.6435479,RESIDENTIAL
10395714,,2412,ASHCRAFT CRESCENT SW,Y,5458,ALLARD,Ward 10,1143000,53.40213369,-113.5194884,RESIDENTIAL
10411755,,636,HOWATT DRIVE SW,Y,5465,HAYS RIDGE AREA,Ward 9,1280500,53.41921523,-113.5685984,RESIDENTIAL
10389166,,3729,CAMERON HEIGHTS PLACE NW,Y,4466,CAMERON HEIGHTS,Ward 5,2318000,53.47414477,-113.6279513,RESIDENTIAL
10411293,,8834,19 AVENUE SW,Y,6213,SUMMERSIDE,Ward 12,2099000,53.41551841,-113.469539,RESIDENTIAL
10411742,,645,HOWATT DRIVE SW,Y,5465,HAYS RIDGE AREA,Ward 9,1279500,53.41958905,-113.5676032,RESIDENTIAL
10383615,,3541,WATSON POINT SW,Y,5570,WINDERMERE,Ward 9,1126000,53.43526047,-113.6274846,RESIDENTIAL
10410886,,7323,MAY COMMON NW,Y,5476,MAGRATH HEIGHTS,Ward 10,1192000,53.44377411,-113.5514441,RESIDENTIAL
10298445,,2766,WHEATON DRIVE NW,Y,5570,WINDERMERE,Ward 9,1644000,53.44677405,-113.6196783,RESIDENTIAL
10499805,,7181,MAY CRESCENT NW,Y,5565,WHITEMUD CREEK RAVINE TWIN BROOKS,Ward 10,1496500,53.44144641,-113.552273,RESIDENTIAL
10297624,,4842,MACTAGGART CREST NW,Y,5565,WHITEMUD CREEK RAVINE TWIN BROOKS,Ward 10,2070500,53.43914179,-113.5562654,RESIDENTIAL
10410907,,7328,MAY COMMON NW,Y,5477,MACTAGGART,Ward 9,1149500,53.44319113,-113.5529403,RESIDENTIAL
10389147,,3742,CAMERON HEIGHTS PLACE NW,Y,4466,CAMERON HEIGHTS,Ward 5,1140000,53.47530011,-113.6281546,RESIDENTIAL
10384286,,7351,MAY COMMON NW,Y,5476,MAGRATH HEIGHTS,Ward 10,1167000,53.44475802,-113.5514251,RESIDENTIAL
10403970,,215,HAYS RIDGE BOULEVARD SW,N,5465,HAYS RIDGE AREA,Ward 9,17391000,53.41192861,-113.5752178,RESIDENTIAL
10275974,,3415,WATSON PLACE SW,Y,5570,WINDERMERE,Ward 9,1160000,53.43594113,-113.6274742,RESIDENTIAL
10383584,,4404,WESTCLIFF CLOSE SW,Y,5570,WINDERMERE,Ward 9,1099000,53.43469873,-113.6281723,RESIDENTIAL
10495917,,2720,WHEATON DRIVE NW,Y,5570,WINDERMERE,Ward 9,1957500,53.44525654,-113.6200381,RESIDENTIAL
10298457,,2782,WHEATON DRIVE NW,Y,5570,WINDERMERE,Ward 9,1538500,53.44739383,-113.6181883,RESIDENTIAL
10411732,,621,HOWATT DRIVE SW,Y,5465,HAYS RIDGE AREA,Ward 9,1108500,53.41827637,-113.5661717,RESIDENTIAL
10275979,,3410,WATSON PLACE SW,Y,5570,WINDERMERE,Ward 9,1033500,53.43658367,-113.6282049,RESIDENTIAL
10486689,,1103,HAINSTOCK GREEN SW,Y,5465,HAYS RIDGE AREA,Ward 9,1008000,53.4164074,-113.5686952,RESIDENTIAL
10383597,,4403,WESTCLIFF CLOSE SW,Y,5570,WINDERMERE,Ward 9,1549500,53.43418655,-113.6281799,RESIDENTIAL
10383565,,3508,WATSON POINT SW,Y,5570,WINDERMERE,Ward 9,1583500,53.43701492,-113.6296222,RESIDENTIAL
10486695,,1115,HAINSTOCK GREEN SW,Y,5465,HAYS RIDGE AREA,Ward 9,1057500,53.41552314,-113.5689376,RESIDENTIAL
10411764,,614,HOWATT DRIVE SW,Y,5465,HAYS RIDGE AREA,Ward 9,1038000,53.41778917,-113.566872,RESIDENTIAL
10495939,,2760,WHEATON DRIVE NW,Y,5570,WINDERMERE,Ward 9,1695500,53.44639738,-113.6199123,RESIDENTIAL
10486702,,1127,HAINSTOCK GREEN SW,Y,5465,HAYS RIDGE AREA,Ward 9,1111500,53.41464555,-113.5685404,RESIDENTIAL
10298477,,2791,WHEATON DRIVE NW,Y,5570,WINDERMERE,Ward 9,1467500,53.44762884,-113.6172134,RESIDENTIAL
10411738,,633,HOWATT DRIVE SW,Y,5465,HAYS RIDGE AREA,Ward 9,1358500,53.41907277,-113.5670983,RESIDENTIAL
10289260,,47,WINDERMERE DRIVE SW,Y,5570,WINDERMERE,Ward 9,1683000,53.43635205,-113.6303025,RESIDENTIAL
10383625,,3637,WESTCLIFF WAY SW,Y,5570,WINDERMERE,Ward 9,1185000,53.43323525,-113.6278535,RESIDENTIAL
10411297,,8837,19 AVENUE SW,Y,6213,SUMMERSIDE,Ward 12,1000000,53.41488446,-113.4689391,RESIDENTIAL
10485462,,9511,99B STREET NW,Y,5480,STRATHCONA,Ward 8,1428000,53.53273551,-113.4864822,RESIDENTIAL
10383619,,3625,WESTCLIFF WAY SW,Y,5570,WINDERMERE,Ward 9,1277500,53.43427201,-113.6274909,RESIDENTIAL
10495934,,2739,WHEATON DRIVE NW,Y,5570,WINDERMERE,Ward 9,1257000,53.44563754,-113.6211673,RESIDENTIAL
10383664,,505,HILLCREST POINT NW,Y,4390,PATRICIA HEIGHTS,Ward 5,2878500,53.50381556,-113.5911493,RESIDENTIAL
10383580,,3530,WATSON POINT SW,Y,5570,WINDERMERE,Ward 9,1335000,53.4350146,-113.6293297,RESIDENTIAL
10495913,,2704,WHEATON DRIVE NW,Y,5570,WINDERMERE,Ward 9,1137000,53.44511355,-113.6188753,RESIDENTIAL
10482152,,27,WINDERMERE DRIVE SW,Y,5570,WINDERMERE,Ward 9,2189000,53.43379088,-113.6302637,RESIDENTIAL
10411183,,858,WINDERMERE WYND NW,Y,5570,WINDERMERE,Ward 9,1017500,53.44581703,-113.6182706,RESIDENTIAL
10408483,,3721,CAMERON HEIGHTS PLACE NW,Y,4466,CAMERON HEIGHTS,Ward 5,2094000,53.47321099,-113.6289215,RESIDENTIAL
10411760,,646,HOWATT DRIVE SW,Y,5465,HAYS RIDGE AREA,Ward 9,1588500,53.42002949,-113.5688771,RESIDENTIAL
10383623,,3633,WESTCLIFF WAY SW,Y,5570,WINDERMERE,Ward 9,1465500,53.43350376,-113.6275103,RESIDENTIAL
10383667,,511,HILLCREST POINT NW,Y,4390,PATRICIA HEIGHTS,Ward 5,2385000,53.50416246,-113.5920799,RESIDENTIAL
10282074,,12810,WOODBEND PLACE NW,Y,3440,WESTMOUNT,Ward 2,1356000,53.54708103,-113.5439601,RESIDENTIAL
10298499,,235,WINDERMERE DRIVE NW,Y,5570,WINDERMERE,Ward 9,1701000,53.44696779,-113.6212617,RESIDENTIAL
10495930,,2723,WHEATON DRIVE NW,Y,5570,WINDERMERE,Ward 9,1128000,53.44491129,-113.6209685,RESIDENTIAL
10482149,,33,WINDERMERE DRIVE SW,Y,5570,WINDERMERE,Ward 9,2512500,53.43450082,-113.6302744,RESIDENTIAL
10298476,,2789,WHEATON DRIVE NW,Y,5570,WINDERMERE,Ward 9,1223500,53.44772183,-113.617486,RESIDENTIAL
10411735,,627,HOWATT DRIVE SW,Y,5465,HAYS RIDGE AREA,Ward 9,1144500,53.41869559,-113.5665458,RESIDENTIAL
10384295,,7412,MAY COMMON NW,Y,5476,MAGRATH HEIGHTS,Ward 10,1088000,53.44614284,-113.5522772,RESIDENTIAL
10398335,,3965,GINSBURG CRESCENT NW,Y,4551,GRANVILLE,Ward 1,1089500,53.50587773,-113.6803188,RESIDENTIAL
10383677,,7216,156 STREET NW,Y,4390,PATRICIA HEIGHTS,Ward 5,1289500,53.50471071,-113.5907965,RESIDENTIAL
10383576,,3520,WATSON POINT SW,Y,5570,WINDERMERE,Ward 9,1144000,53.43582432,-113.6296437,RESIDENTIAL
10403979,,604,HOWATT DRIVE SW,Y,5465,HAYS RIDGE AREA,Ward 9,1070500,53.41700284,-113.5668611,RESIDENTIAL
10289265,,37,WINDERMERE DRIVE SW,Y,5570,WINDERMERE,Ward 9,2144500,53.43497711,-113.6302817,RESIDENTIAL
10389165,,3727,CAMERON HEIGHTS PLACE NW,Y,4466,CAMERON HEIGHTS,Ward 5,1426500,53.47397457,-113.6281227,RESIDENTIAL
10411300,,8825,19 AVENUE SW,Y,6213,SUMMERSIDE,Ward 12,1031000,53.41494184,-113.4682018,RESIDENTIAL
10383605,,3654,WESTCLIFF WAY SW,Y,5570,WINDERMERE,Ward 9,1245000,53.43318677,-113.6296038,RESIDENTIAL
10435750,,3664,WESTCLIFF WAY SW,Y,5570,WINDERMERE,Ward 9,1188000,53.43228362,-113.629591,RESIDENTIAL
10289614,,5004,124 STREET NW,Y,5260,LANSDOWNE,Ward 10,1014500,53.48759016,-113.5466262,RESIDENTIAL
10383573,,3514,WATSON POINT SW,Y,5570,WINDERMERE,Ward 9,1137000,53.43643089,-113.6296469,RESIDENTIAL
